Ensembl Gene ID	Ensembl Transcript ID	dN	dS
ENSG00000132406	ENST00000382753	0.09850	0.53700
ENSG00000155329	ENST00000324170	0.10690	0.75820
ENSG00000155329	ENST00000355372	0.10690	0.75820
ENSG00000155329	ENST00000509437	0.10690	0.75820
ENSG00000155329	ENST00000513848	0.10690	0.75820
ENSG00000155329	ENST00000513541	0.10690	0.75820
ENSG00000155329	ENST00000508080	0.10690	0.75820
ENSG00000155329	ENST00000509008	0.10690	0.75820
ENSG00000155329	ENST00000506403	0.10690	0.75820
ENSG00000155329	ENST00000511440	0.10690	0.75820
ENSG00000155329	ENST00000504170	0.10690	0.75820
ENSG00000155329	ENST00000324170	0.38580	1.01550
ENSG00000155329	ENST00000355372	0.38580	1.01550
ENSG00000155329	ENST00000509437	0.38580	1.01550
ENSG00000155329	ENST00000513848	0.38580	1.01550
ENSG00000155329	ENST00000513541	0.38580	1.01550
ENSG00000155329	ENST00000508080	0.38580	1.01550
ENSG00000155329	ENST00000509008	0.38580	1.01550
ENSG00000155329	ENST00000506403	0.38580	1.01550
ENSG00000155329	ENST00000511440	0.38580	1.01550
ENSG00000155329	ENST00000504170	0.38580	1.01550
ENSG00000235175	ENST00000411983		
ENSG00000250933	ENST00000509132		
ENSG00000264705	ENST00000579651		
ENSG00000235301	ENST00000434920		
ENSG00000186509	ENST00000335397	0.09730	0.55230
ENSG00000186509	ENST00000612174	0.09730	0.55230
ENSG00000241170	ENST00000533875		
ENSG00000241170	ENST00000529570		
ENSG00000241170	ENST00000487111		
ENSG00000241170	ENST00000525104		
ENSG00000241170	ENST00000462248		
ENSG00000237591	ENST00000424335		
ENSG00000187229	ENST00000524252		
ENSG00000214925	ENST00000399253		
ENSG00000160714	ENST00000292211	0.00330	0.20880
ENSG00000160714	ENST00000467683	0.00330	0.20880
ENSG00000160714	ENST00000491572	0.00330	0.20880
ENSG00000160714	ENST00000476612	0.00330	0.20880
ENSG00000160714	ENST00000483639	0.00330	0.20880
ENSG00000160714	ENST00000474181	0.00330	0.20880
ENSG00000160714	ENST00000497453	0.00330	0.20880
ENSG00000188846	ENST00000338970	0.07790	0.45680
ENSG00000188846	ENST00000465325	0.07790	0.45680
ENSG00000188846	ENST00000396203	0.07790	0.45680
ENSG00000188846	ENST00000416518	0.07790	0.45680
ENSG00000188846	ENST00000435633	0.07790	0.45680
ENSG00000188846	ENST00000479563	0.07790	0.45680
ENSG00000188846	ENST00000465280	0.07790	0.45680
ENSG00000188846	ENST00000481798	0.07790	0.45680
ENSG00000188846	ENST00000461368	0.07790	0.45680
ENSG00000197858	ENST00000529503	0.04970	0.71810
ENSG00000197858	ENST00000526341	0.04970	0.71810
ENSG00000197858	ENST00000355091	0.04970	0.71810
ENSG00000197858	ENST00000525087	0.04970	0.71810
ENSG00000197858	ENST00000532758	0.04970	0.71810
ENSG00000197858	ENST00000530633	0.04970	0.71810
ENSG00000197858	ENST00000361036	0.04970	0.71810
ENSG00000197858	ENST00000524418	0.04970	0.71810
ENSG00000197858	ENST00000528073	0.04970	0.71810
ENSG00000197858	ENST00000530258	0.04970	0.71810
ENSG00000197858	ENST00000527144	0.04970	0.71810
ENSG00000197858	ENST00000525308	0.04970	0.71810
ENSG00000197858	ENST00000526233	0.04970	0.71810
ENSG00000197858	ENST00000527653	0.04970	0.71810
ENSG00000197858	ENST00000529638	0.04970	0.71810
ENSG00000197858	ENST00000531593	0.04970	0.71810
ENSG00000197858	ENST00000530796	0.04970	0.71810
ENSG00000197858	ENST00000534072	0.04970	0.71810
ENSG00000266401	ENST00000577848		
ENSG00000244018	ENST00000490024		
ENSG00000084774	ENST00000264705	0.02370	0.49510
ENSG00000084774	ENST00000403525	0.02370	0.49510
ENSG00000084774	ENST00000491891	0.02370	0.49510
ENSG00000084774	ENST00000464159	0.02370	0.49510
ENSG00000084774	ENST00000475695	0.02370	0.49510
ENSG00000084774	ENST00000479002	0.02370	0.49510
ENSG00000084774	ENST00000458503	0.02370	0.49510
ENSG00000084774	ENST00000456311	0.02370	0.49510
ENSG00000084774	ENST00000487239	0.02370	0.49510
ENSG00000084774	ENST00000491461	0.02370	0.49510
ENSG00000084774	ENST00000428460	0.02370	0.49510
ENSG00000258289	ENST00000549115	0.02170	0.37840
ENSG00000258289	ENST00000607599	0.02170	0.37840
ENSG00000258289	ENST00000548752	0.02170	0.37840
ENSG00000258289	ENST00000552002	0.02170	0.37840
ENSG00000258289	ENST00000551947	0.02170	0.37840
ENSG00000258289	ENST00000556089	0.02170	0.37840
ENSG00000258289	ENST00000551093	0.02170	0.37840
ENSG00000258289	ENST00000547625	0.02170	0.37840
ENSG00000258289	ENST00000359118	0.02170	0.37840
ENSG00000225744	ENST00000426124		
ENSG00000100084	ENST00000340170	0.02010	0.40710
ENSG00000100084	ENST00000263208	0.02010	0.40710
ENSG00000100084	ENST00000464189	0.02010	0.40710
ENSG00000100084	ENST00000452818	0.02010	0.40710
ENSG00000253335	ENST00000522670		
ENSG00000152332	ENST00000489294	0.00330	0.31250
ENSG00000152332	ENST00000282169	0.00330	0.31250
ENSG00000152332	ENST00000538489	0.00330	0.31250
ENSG00000152332	ENST00000545294	0.00330	0.31250
ENSG00000217811	ENST00000406475		
ENSG00000189002	ENST00000474651		
ENSG00000230523	ENST00000417651		
ENSG00000235598	ENST00000441721		
ENSG00000237649	ENST00000428849	0.12360	0.60870
ENSG00000237649	ENST00000450504	0.12360	0.60870
ENSG00000237649	ENST00000486695	0.12360	0.60870
ENSG00000237649	ENST00000494554	0.12360	0.60870
ENSG00000237649	ENST00000428849	0.13320	0.60380
ENSG00000237649	ENST00000450504	0.13320	0.60380
ENSG00000237649	ENST00000486695	0.13320	0.60380
ENSG00000237649	ENST00000494554	0.13320	0.60380
ENSG00000124194	ENST00000342560	0.00930	0.54510
ENSG00000124194	ENST00000438466	0.00930	0.54510
ENSG00000124194	ENST00000372952	0.00930	0.54510
ENSG00000124194	ENST00000445952	0.00930	0.54510
ENSG00000124194	ENST00000447658	0.00930	0.54510
ENSG00000124194	ENST00000537864	0.00930	0.54510
ENSG00000124194	ENST00000612599	0.00930	0.54510
ENSG00000124194	ENST00000617075	0.00930	0.54510
ENSG00000124194	ENST00000616372	0.00930	0.54510
ENSG00000248210	ENST00000503100		
ENSG00000178741	ENST00000322347	0.08300	0.32530
ENSG00000178741	ENST00000562233	0.08300	0.32530
ENSG00000178741	ENST00000567270	0.08300	0.32530
ENSG00000178741	ENST00000568783	0.08300	0.32530
ENSG00000178741	ENST00000568517	0.08300	0.32530
ENSG00000178741	ENST00000564811	0.08300	0.32530
ENSG00000258687	ENST00000557152		
ENSG00000233940	ENST00000428087		
ENSG00000273455	ENST00000608883		
ENSG00000082781	ENST00000296181	0.05490	0.69650
ENSG00000082781	ENST00000460797	0.05490	0.69650
ENSG00000082781	ENST00000461306	0.05490	0.69650
ENSG00000082781	ENST00000481591	0.05490	0.69650
ENSG00000082781	ENST00000488466	0.05490	0.69650
ENSG00000082781	ENST00000474838	0.05490	0.69650
ENSG00000082781	ENST00000496703	0.05490	0.69650
ENSG00000082781	ENST00000476988	0.05490	0.69650
ENSG00000082781	ENST00000465464	0.05490	0.69650
ENSG00000082781	ENST00000608657	0.05490	0.69650
ENSG00000082781	ENST00000483168	0.05490	0.69650
ENSG00000082781	ENST00000608107	0.05490	0.69650
ENSG00000082781	ENST00000608945	0.05490	0.69650
ENSG00000170075	ENST00000367282	0.04740	0.92200
ENSG00000036530	ENST00000554611	0.02360	0.55040
ENSG00000036530	ENST00000261835	0.02360	0.55040
ENSG00000036530	ENST00000380228	0.02360	0.55040
ENSG00000036530	ENST00000554176	0.02360	0.55040
ENSG00000036530	ENST00000554917	0.02360	0.55040
ENSG00000036530	ENST00000556313	0.02360	0.55040
ENSG00000036530	ENST00000556822	0.02360	0.55040
ENSG00000129204	ENST00000574788		
ENSG00000129204	ENST00000575709		
ENSG00000129204	ENST00000572949		
ENSG00000129204	ENST00000250066		
ENSG00000129204	ENST00000572429		
ENSG00000129204	ENST00000357482		
ENSG00000249413	ENST00000508572		
ENSG00000239457	ENST00000472450		
ENSG00000239457	ENST00000456406		
ENSG00000239457	ENST00000486158		
ENSG00000239457	ENST00000455155		
ENSG00000239457	ENST00000527042		
ENSG00000224034	ENST00000449457		
ENSG00000227267	ENST00000477611		
ENSG00000272304	ENST00000513540		
ENSG00000260017	ENST00000569096		
ENSG00000130520	ENST00000593829	0.01240	0.92280
ENSG00000130520	ENST00000252816	0.01240	0.92280
ENSG00000130520	ENST00000600289	0.01240	0.92280
ENSG00000130520	ENST00000594828	0.01240	0.92280
ENSG00000130520	ENST00000597776	0.01240	0.92280
ENSG00000130520	ENST00000593564	0.01240	0.92280
ENSG00000236562	ENST00000505282		
ENSG00000170745	ENST00000403915	0.02490	0.61000
ENSG00000170745	ENST00000481414	0.02490	0.61000
ENSG00000170745	ENST00000304101	0.02490	0.61000
ENSG00000170745	ENST00000465292	0.02490	0.61000
ENSG00000170745	ENST00000419802	0.02490	0.61000
ENSG00000263450	ENST00000580071		
ENSG00000265018	ENST00000585227		
ENSG00000265018	ENST00000603888		
ENSG00000219653	ENST00000404096		
ENSG00000078967	ENST00000450743	0.03960	0.44330
ENSG00000078967	ENST00000454350	0.03960	0.44330
ENSG00000078967	ENST00000443780	0.03960	0.44330
ENSG00000078967	ENST00000222402	0.03960	0.44330
ENSG00000078967	ENST00000440899	0.03960	0.44330
ENSG00000078967	ENST00000454428	0.03960	0.44330
ENSG00000078967	ENST00000415051	0.03960	0.44330
ENSG00000078967	ENST00000446008	0.03960	0.44330
ENSG00000078967	ENST00000440652	0.03960	0.44330
ENSG00000078967	ENST00000473007	0.03960	0.44330
ENSG00000078967	ENST00000491770	0.03960	0.44330
ENSG00000107185	ENST00000378078	0.01540	0.46260
ENSG00000107185	ENST00000496906	0.01540	0.46260
ENSG00000137693	ENST00000526343	0.06220	0.48080
ENSG00000137693	ENST00000282441	0.06220	0.48080
ENSG00000137693	ENST00000531439	0.06220	0.48080
ENSG00000137693	ENST00000524575	0.06220	0.48080
ENSG00000137693	ENST00000526594	0.06220	0.48080
ENSG00000137693	ENST00000529029	0.06220	0.48080
ENSG00000137693	ENST00000528834	0.06220	0.48080
ENSG00000137693	ENST00000537274	0.06220	0.48080
ENSG00000137693	ENST00000615667	0.06220	0.48080
ENSG00000137693	ENST00000345877	0.06220	0.48080
ENSG00000243141	ENST00000494341		
ENSG00000180346	ENST00000317005	0.05650	0.55480
ENSG00000237749	ENST00000423216		
ENSG00000127586	ENST00000464728	0.15310	1.29620
ENSG00000127586	ENST00000262315	0.15310	1.29620
ENSG00000127586	ENST00000570058	0.15310	1.29620
ENSG00000127586	ENST00000563545	0.15310	1.29620
ENSG00000127586	ENST00000479976	0.15310	1.29620
ENSG00000127586	ENST00000455171	0.15310	1.29620
ENSG00000127586	ENST00000440239	0.15310	1.29620
ENSG00000127586	ENST00000471202	0.15310	1.29620
ENSG00000127586	ENST00000491530	0.15310	1.29620
ENSG00000127586	ENST00000426047	0.15310	1.29620
ENSG00000127586	ENST00000484349	0.15310	1.29620
ENSG00000127586	ENST00000569270	0.15310	1.29620
ENSG00000127586	ENST00000567620	0.15310	1.29620
ENSG00000127586	ENST00000565787	0.15310	1.29620
ENSG00000127586	ENST00000461268	0.15310	1.29620
ENSG00000127586	ENST00000493715	0.15310	1.29620
ENSG00000127586	ENST00000498439	0.15310	1.29620
ENSG00000127586	ENST00000564940	0.15310	1.29620
ENSG00000127586	ENST00000317063	0.15310	1.29620
ENSG00000167702	ENST00000301332	0.14410	0.94560
ENSG00000167702	ENST00000529644	0.14410	0.94560
ENSG00000167702	ENST00000533114	0.14410	0.94560
ENSG00000167702	ENST00000529864	0.14410	0.94560
ENSG00000167702	ENST00000531425	0.14410	0.94560
ENSG00000167702	ENST00000531423	0.14410	0.94560
ENSG00000263765	ENST00000583612		
ENSG00000263765	ENST00000582239		
ENSG00000263765	ENST00000578782		
ENSG00000263765	ENST00000579160		
ENSG00000263765	ENST00000580366		
ENSG00000272685	ENST00000608484		
ENSG00000213373	ENST00000301683		
ENSG00000213373	ENST00000417193		
ENSG00000213373	ENST00000436546		
ENSG00000154114	ENST00000529397	0.01230	0.51730
ENSG00000154114	ENST00000284259	0.01230	0.51730
ENSG00000154114	ENST00000528512	0.01230	0.51730
ENSG00000154114	ENST00000531148	0.01230	0.51730
ENSG00000154114	ENST00000422003	0.01230	0.51730
ENSG00000154114	ENST00000533712	0.01230	0.51730
ENSG00000154114	ENST00000524726	0.01230	0.51730
ENSG00000154114	ENST00000530362	0.01230	0.51730
ENSG00000154114	ENST00000533134	0.01230	0.51730
ENSG00000154114	ENST00000533169	0.01230	0.51730
ENSG00000248864	ENST00000511323		
ENSG00000254853	ENST00000531556		
ENSG00000228595	ENST00000429118		
ENSG00000161643	ENST00000602139		
ENSG00000161643	ENST00000599858		
ENSG00000166049	ENST00000370357		
ENSG00000166049	ENST00000464219		
ENSG00000272202	ENST00000607541		
ENSG00000271238	ENST00000603176		
ENSG00000186886	ENST00000530327		
ENSG00000230521	ENST00000420084		
ENSG00000111261	ENST00000535902	0.28400	0.72140
ENSG00000111261	ENST00000396349	0.28400	0.72140
ENSG00000111261	ENST00000545735	0.28400	0.72140
ENSG00000111261	ENST00000543314	0.28400	0.72140
ENSG00000243828	ENST00000433531		
ENSG00000243828	ENST00000421170		
ENSG00000243828	ENST00000402154		
ENSG00000186451	ENST00000334325		
ENSG00000228078	ENST00000418981		
ENSG00000242137	ENST00000495697		
ENSG00000267469	ENST00000592758		
ENSG00000073578	ENST00000264932	0.02840	0.61730
ENSG00000073578	ENST00000504309	0.02840	0.61730
ENSG00000073578	ENST00000502379	0.02840	0.61730
ENSG00000073578	ENST00000505555	0.02840	0.61730
ENSG00000073578	ENST00000510361	0.02840	0.61730
ENSG00000073578	ENST00000509632	0.02840	0.61730
ENSG00000073578	ENST00000504824	0.02840	0.61730
ENSG00000073578	ENST00000509420	0.02840	0.61730
ENSG00000073578	ENST00000514027	0.02840	0.61730
ENSG00000073578	ENST00000514233	0.02840	0.61730
ENSG00000073578	ENST00000512962	0.02840	0.61730
ENSG00000073578	ENST00000515752	0.02840	0.61730
ENSG00000073578	ENST00000511810	0.02840	0.61730
ENSG00000073578	ENST00000515815	0.02840	0.61730
ENSG00000073578	ENST00000509082	0.02840	0.61730
ENSG00000073578	ENST00000503674	0.02840	0.61730
ENSG00000073578	ENST00000507266	0.02840	0.61730
ENSG00000073578	ENST00000509564	0.02840	0.61730
ENSG00000073578	ENST00000507522	0.02840	0.61730
ENSG00000073578	ENST00000617470	0.02840	0.61730
ENSG00000240729	ENST00000460608		
ENSG00000236541	ENST00000431428		
ENSG00000099812	ENST00000215582	0.23080	1.04600
ENSG00000099812	ENST00000614180	0.23080	1.04600
ENSG00000270706	ENST00000604252		
ENSG00000188175	ENST00000440868	0.08640	0.46430
ENSG00000188175	ENST00000341723	0.08640	0.46430
ENSG00000188175	ENST00000394468	0.08640	0.46430
ENSG00000188175	ENST00000453812	0.08640	0.46430
ENSG00000188175	ENST00000492616	0.08640	0.46430
ENSG00000272559	ENST00000610003		
ENSG00000253248	ENST00000502901		
ENSG00000253248	ENST00000523150		
ENSG00000218739	ENST00000402297	0.12190	0.75380
ENSG00000218739	ENST00000397064	0.12190	0.75380
ENSG00000218739	ENST00000470216	0.12190	0.75380
ENSG00000218739	ENST00000406711	0.12190	0.75380
ENSG00000218739	ENST00000392061	0.12190	0.75380
ENSG00000218739	ENST00000397226	0.12190	0.75380
ENSG00000218739	ENST00000438935	0.12190	0.75380
ENSG00000261623	ENST00000561523		
ENSG00000233756	ENST00000441910		
ENSG00000233756	ENST00000440363		
ENSG00000213261	ENST00000445713		
ENSG00000236847	ENST00000457656		
ENSG00000236238	ENST00000437271		
ENSG00000259979	ENST00000565828		
ENSG00000239719	ENST00000461005		
ENSG00000204690	ENST00000377140		
ENSG00000236395	ENST00000428212		
ENSG00000279051	ENST00000623396		
ENSG00000279051	ENST00000302622		
ENSG00000244674	ENST00000483874		
ENSG00000272710	ENST00000608389		
ENSG00000232873	ENST00000440847		
ENSG00000257389	ENST00000550463		
ENSG00000214558	ENST00000398578		
ENSG00000280021	ENST00000624103	0.13320	0.56220
ENSG00000280021	ENST00000380383	0.13320	0.56220
ENSG00000280021	ENST00000624103	0.10730	0.53070
ENSG00000280021	ENST00000380383	0.10730	0.53070
ENSG00000280021	ENST00000624103	0.12480	0.58250
ENSG00000280021	ENST00000380383	0.12480	0.58250
ENSG00000244165	ENST00000321826		
ENSG00000244165	ENST00000471843		
ENSG00000254091	ENST00000522241		
ENSG00000260724	ENST00000569003		
ENSG00000249381	ENST00000515860		
ENSG00000229263	ENST00000440376		
ENSG00000269696	ENST00000596587		
ENSG00000262890	ENST00000574178		
ENSG00000196408	ENST00000569739	0.20960	1.26600
ENSG00000196408	ENST00000356120	0.20960	1.26600
ENSG00000196408	ENST00000354249	0.20960	1.26600
ENSG00000196408	ENST00000397280	0.20960	1.26600
ENSG00000196408	ENST00000566005	0.20960	1.26600
ENSG00000196408	ENST00000563181	0.20960	1.26600
ENSG00000196408	ENST00000567471	0.20960	1.26600
ENSG00000078699	ENST00000471007	0.02970	0.44560
ENSG00000078699	ENST00000342704	0.02970	0.44560
ENSG00000078699	ENST00000375279	0.02970	0.44560
ENSG00000078699	ENST00000344201	0.02970	0.44560
ENSG00000078699	ENST00000492345	0.02970	0.44560
ENSG00000078699	ENST00000359606	0.02970	0.44560
ENSG00000078699	ENST00000491618	0.02970	0.44560
ENSG00000078699	ENST00000346541	0.02970	0.44560
ENSG00000078699	ENST00000543126	0.02970	0.44560
ENSG00000078699	ENST00000397800	0.02970	0.44560
ENSG00000175868	ENST00000523376	0.14780	0.66110
ENSG00000175868	ENST00000324229	0.14780	0.66110
ENSG00000175868	ENST00000533448	0.14780	0.66110
ENSG00000160999	ENST00000617975	0.08650	1.32370
ENSG00000160999	ENST00000536178	0.08650	1.32370
ENSG00000160999	ENST00000444095	0.08650	1.32370
ENSG00000280111	ENST00000623127		
ENSG00000117036	ENST00000368192	0.07270	0.47770
ENSG00000117036	ENST00000326786	0.07270	0.47770
ENSG00000117036	ENST00000460850	0.07270	0.47770
ENSG00000188820	ENST00000368606	0.19520	0.67070
ENSG00000188820	ENST00000368605	0.19520	0.67070
ENSG00000188820	ENST00000368604	0.19520	0.67070
ENSG00000251419	ENST00000505953		
ENSG00000277375	ENST00000617067		
ENSG00000188186	ENST00000341942	0.02080	0.42960
ENSG00000188186	ENST00000474141	0.02080	0.42960
ENSG00000188186	ENST00000460732	0.02080	0.42960
ENSG00000188186	ENST00000474831	0.02080	0.42960
ENSG00000188186	ENST00000494136	0.02080	0.42960
ENSG00000188186	ENST00000441173	0.02080	0.42960
ENSG00000188186	ENST00000468582	0.02080	0.42960
ENSG00000188186	ENST00000488241	0.02080	0.42960
ENSG00000188186	ENST00000473459	0.02080	0.42960
ENSG00000188186	ENST00000466498	0.02080	0.42960
ENSG00000188186	ENST00000488338	0.02080	0.42960
ENSG00000188186	ENST00000490633	0.02080	0.42960
ENSG00000204692	ENST00000383556		
ENSG00000204692	ENST00000550681		
ENSG00000149507	ENST00000278855	0.38290	0.55150
ENSG00000149507	ENST00000527395	0.38290	0.55150
ENSG00000149507	ENST00000532905	0.38290	0.55150
ENSG00000253923	ENST00000517692		
ENSG00000215769	ENST00000578492		
ENSG00000215769	ENST00000579125		
ENSG00000166435	ENST00000530562	0.16770	0.50320
ENSG00000166435	ENST00000340360	0.16770	0.50320
ENSG00000166435	ENST00000321448	0.16770	0.50320
ENSG00000166435	ENST00000531849	0.16770	0.50320
ENSG00000166435	ENST00000531449	0.16770	0.50320
ENSG00000166435	ENST00000527087	0.16770	0.50320
ENSG00000166435	ENST00000431210	0.16770	0.50320
ENSG00000166435	ENST00000530280	0.16770	0.50320
ENSG00000166435	ENST00000529926	0.16770	0.50320
ENSG00000166435	ENST00000528819	0.16770	0.50320
ENSG00000166435	ENST00000525407	0.16770	0.50320
ENSG00000166435	ENST00000528219	0.16770	0.50320
ENSG00000166435	ENST00000526047	0.16770	0.50320
ENSG00000166435	ENST00000531852	0.16770	0.50320
ENSG00000166435	ENST00000533598	0.16770	0.50320
ENSG00000166435	ENST00000534041	0.16770	0.50320
ENSG00000166435	ENST00000534798	0.16770	0.50320
ENSG00000166435	ENST00000529400	0.16770	0.50320
ENSG00000166435	ENST00000524430	0.16770	0.50320
ENSG00000166435	ENST00000533990	0.16770	0.50320
ENSG00000156381	ENST00000286918	0.08280	2.77870
ENSG00000156381	ENST00000559651	0.08280	2.77870
ENSG00000156381	ENST00000560748	0.08280	2.77870
ENSG00000156381	ENST00000559404	0.08280	2.77870
ENSG00000156381	ENST00000557902	0.08280	2.77870
ENSG00000276403	ENST00000622635		
ENSG00000073711	ENST00000264977	0.07730	0.35110
ENSG00000073711	ENST00000490467	0.07730	0.35110
ENSG00000073711	ENST00000334546	0.07730	0.35110
ENSG00000073711	ENST00000447251	0.07730	0.35110
ENSG00000073711	ENST00000469270	0.07730	0.35110
ENSG00000232766	ENST00000438957		
ENSG00000271612	ENST00000605812		
ENSG00000272282	ENST00000606069		
ENSG00000134198	ENST00000369516	0.03160	0.42960
ENSG00000134198	ENST00000369515	0.03160	0.42960
ENSG00000134198	ENST00000491992	0.03160	0.42960
ENSG00000134198	ENST00000433172	0.03160	0.42960
ENSG00000134198	ENST00000369514	0.03160	0.42960
ENSG00000223419	ENST00000425261		
ENSG00000239383	ENST00000481669		
ENSG00000272858	ENST00000607919		
ENSG00000101825	ENST00000217939		
ENSG00000244222	ENST00000494533		
ENSG00000270025	ENST00000602440		
ENSG00000039319	ENST00000338008	0.15380	0.48250
ENSG00000039319	ENST00000510158	0.15380	0.48250
ENSG00000039319	ENST00000505560	0.15380	0.48250
ENSG00000039319	ENST00000512558	0.15380	0.48250
ENSG00000039319	ENST00000509562	0.15380	0.48250
ENSG00000039319	ENST00000510995	0.15380	0.48250
ENSG00000039319	ENST00000512442	0.15380	0.48250
ENSG00000039319	ENST00000511050	0.15380	0.48250
ENSG00000039319	ENST00000511829	0.15380	0.48250
ENSG00000039319	ENST00000509558	0.15380	0.48250
ENSG00000039319	ENST00000507548	0.15380	0.48250
ENSG00000039319	ENST00000512907	0.15380	0.48250
ENSG00000039319	ENST00000513789	0.15380	0.48250
ENSG00000254303	ENST00000523792		
ENSG00000204689	ENST00000391549		
ENSG00000204689	ENST00000550017		
ENSG00000233340	ENST00000443652		
ENSG00000206140	ENST00000456303		
ENSG00000206140	ENST00000415764		
ENSG00000206140	ENST00000449424		
ENSG00000206140	ENST00000456153		
ENSG00000206140	ENST00000453397		
ENSG00000206140	ENST00000413877		
ENSG00000206140	ENST00000432134		
ENSG00000206140	ENST00000417708		
ENSG00000206140	ENST00000427147		
ENSG00000206140	ENST00000425458		
ENSG00000206140	ENST00000446867		
ENSG00000206140	ENST00000545656		
ENSG00000206140	ENST00000621561		
ENSG00000206140	ENST00000536718		
ENSG00000254530	ENST00000525097		
ENSG00000254530	ENST00000528553		
ENSG00000169325	ENST00000513727		
ENSG00000109193	ENST00000506796	0.13810	0.86350
ENSG00000109193	ENST00000226444	0.13810	0.86350
ENSG00000109193	ENST00000504002	0.13810	0.86350
ENSG00000234017	ENST00000430685		
ENSG00000230545	ENST00000440776		
ENSG00000230545	ENST00000424389		
ENSG00000230545	ENST00000442169		
ENSG00000138398	ENST00000260970	0.03100	0.50950
ENSG00000138398	ENST00000433207	0.03100	0.50950
ENSG00000138398	ENST00000409714	0.03100	0.50950
ENSG00000138398	ENST00000530152	0.03100	0.50950
ENSG00000138398	ENST00000462903	0.03100	0.50950
ENSG00000138398	ENST00000448752	0.03100	0.50950
ENSG00000138398	ENST00000418888	0.03100	0.50950
ENSG00000138398	ENST00000414307	0.03100	0.50950
ENSG00000138398	ENST00000417938	0.03100	0.50950
ENSG00000138398	ENST00000482772	0.03100	0.50950
ENSG00000138398	ENST00000466142	0.03100	0.50950
ENSG00000144566	ENST00000273047	0.00830	0.49230
ENSG00000144566	ENST00000443878	0.00830	0.49230
ENSG00000144566	ENST00000412966	0.00830	0.49230
ENSG00000144566	ENST00000446547	0.00830	0.49230
ENSG00000144566	ENST00000422242	0.00830	0.49230
ENSG00000144566	ENST00000476544	0.00830	0.49230
ENSG00000144566	ENST00000469122	0.00830	0.49230
ENSG00000144566	ENST00000473608	0.00830	0.49230
ENSG00000250102	ENST00000500169		
ENSG00000250102	ENST00000505436		
ENSG00000278856	ENST00000620568		
ENSG00000278856	ENST00000619411		
ENSG00000278856	ENST00000611567		
ENSG00000270612	ENST00000604371		
ENSG00000218510	ENST00000434233		
ENSG00000218510	ENST00000420503		
ENSG00000218510	ENST00000416769		
ENSG00000218510	ENST00000452322		
ENSG00000218510	ENST00000404210		
ENSG00000224410	ENST00000444277		
ENSG00000260823	ENST00000569778		
ENSG00000224621	ENST00000426353		
ENSG00000147679	ENST00000309822	0.06620	0.71280
ENSG00000147679	ENST00000521703	0.06620	0.71280
ENSG00000147679	ENST00000517814	0.06620	0.71280
ENSG00000147679	ENST00000521071	0.06620	0.71280
ENSG00000147679	ENST00000519443	0.06620	0.71280
ENSG00000147679	ENST00000517820	0.06620	0.71280
ENSG00000147679	ENST00000521974	0.06620	0.71280
ENSG00000147679	ENST00000520733	0.06620	0.71280
ENSG00000147679	ENST00000524128	0.06620	0.71280
ENSG00000217139	ENST00000403062		
ENSG00000244687	ENST00000371657	0.07230	0.76400
ENSG00000244687	ENST00000396059	0.07230	0.76400
ENSG00000244687	ENST00000371674	0.07230	0.76400
ENSG00000244687	ENST00000340309	0.07230	0.76400
ENSG00000244687	ENST00000415862	0.07230	0.76400
ENSG00000244687	ENST00000371677	0.07230	0.76400
ENSG00000244687	ENST00000483534	0.07230	0.76400
ENSG00000244687	ENST00000492371	0.07230	0.76400
ENSG00000244687	ENST00000486653	0.07230	0.76400
ENSG00000244687	ENST00000490555	0.07230	0.76400
ENSG00000244687	ENST00000493090	0.07230	0.76400
ENSG00000244687	ENST00000467839	0.07230	0.76400
ENSG00000244687	ENST00000472923	0.07230	0.76400
ENSG00000244687	ENST00000432266	0.07230	0.76400
ENSG00000244687	ENST00000470565	0.07230	0.76400
ENSG00000244687	ENST00000490289	0.07230	0.76400
ENSG00000244687	ENST00000461960	0.07230	0.76400
ENSG00000244687	ENST00000462217	0.07230	0.76400
ENSG00000244687	ENST00000473860	0.07230	0.76400
ENSG00000244687	ENST00000468926	0.07230	0.76400
ENSG00000244687	ENST00000625172	0.07230	0.76400
ENSG00000244687	ENST00000617119	0.07230	0.76400
ENSG00000244687	ENST00000557021	0.07230	0.76400
ENSG00000244687	ENST00000420027	0.07230	0.76400
ENSG00000253470	ENST00000518339		
ENSG00000223584	ENST00000450317		
ENSG00000241644	ENST00000484180	0.30640	2.79050
ENSG00000241644	ENST00000461246	0.30640	2.79050
ENSG00000241644	ENST00000013222	0.30640	2.79050
ENSG00000241644	ENST00000409539	0.30640	2.79050
ENSG00000187559	ENST00000342833	0.33600	1.82120
ENSG00000254373	ENST00000522428		
ENSG00000225652	ENST00000418515		
ENSG00000278495	ENST00000622463		
ENSG00000278495	ENST00000611849		
ENSG00000265298	ENST00000583145		
ENSG00000198060	ENST00000358935	0.00000	0.34520
ENSG00000198060	ENST00000467521	0.00000	0.34520
ENSG00000198060	ENST00000462465	0.00000	0.34520
ENSG00000198060	ENST00000492319	0.00000	0.34520
ENSG00000206430	ENST00000482705		
ENSG00000206430	ENST00000495500		
ENSG00000206430	ENST00000383477		
ENSG00000206430	ENST00000383478		
ENSG00000206430	ENST00000383476		
ENSG00000206430	ENST00000400241		
ENSG00000206430	ENST00000493663		
